607944,12641635,149,2235,60,1,41,4
668869,2668048,428,2226,55,1,50,2
3313505,2207464,828,2222,34,3,26,2
2234594,1916442,1059,2203,67,7,53,8
841162,1777801,433,2202,40,1,33,3
5052088,8963606,424,2195,76,9,55,8
1466844,15229489,325,2194,66,0,51,1
1576947,508060,561,2167,60,0,47,5
20890148,15643709,927,2165,69,8,48,3
22603097,19330735,684,2162,64,7,42,8
3096100,24591741,575,2161,67,3,53,3
7533193,20943012,3746,2151,52,4,41,8
4487742,303676,561,2151,44,0,38,2
2180640,5581309,277,2149,78,4,58,2
8137907,9794147,1337,2136,24,6,15,2
2909299,12382032,745,2135,74,15,40,3
2471596,5986223,427,2122,63,3,50,2
6888447,8831658,1219,2109,80,7,52,4
6074687,624962,634,2108,70,1,61,4
10432672,899528,662,2106,91,4,61,6
21431194,26141108,2662,2099,68,11,48,3
14794217,17389860,2619,2096,67,6,49,3
6618586,6813144,273,2096,69,3,55,1
3317449,11061421,417,2091,85,5,65,2
14441600,7756831,1136,2090,75,12,48,4
7807034,14484971,563,2090,76,14,47,2
12532593,26370219,752,2089,54,5,42,2
1303156,6137019,265,2084,83,14,64,1
1196666,16739657,238,2080,73,6,54,3
9035876,28358001,1354,2075,77,9,57,3
7790,87705,3,2071,24,0,23,1
3349106,8473054,762,2068,80,6,60,2
1897467,25490519,255,2061,59,1,47,2
7908067,19414761,177,2057,58,0,50,2
3583069,24083002,376,2043,76,12,51,5
28744115,1446387,1248,2030,67,4,54,1
1867874,16677253,239,2021,80,6,46,2
1125676,10531188,403,2015,64,7,37,3
828331,10042502,119,2010,27,3,21,2
6295361,6006722,692,2008,50,3,36,7
0,1087481,476,2005,27,2,23,1
1917583,20099882,478,1990,78,9,57,4
